brightness,contrast,saturation,color_uniformity,warm_ratio,transparency,dark_ratio,edge_density,edge_intensity,texture_roughness,smoothness,entropy,edge_entropy,channel_variance,highlights,category,filename
106.28,41.08,0.6681,0.3085,0.896,0.0002,0.0112,19.36,38.37,42.26,16.68,5.125,2.3822,1528.06,0.0,mixed,20260408_212935_a15.jpg
103.31,36.56,0.6242,0.2667,0.9997,0.0,0.0092,17.72,35.03,37.62,15.16,4.9958,2.3144,1626.34,0.0,mixed,20260408_212935_a2.jpg
103.31,36.57,0.6242,0.2673,0.9992,0.0,0.0092,17.71,35.02,37.62,14.98,4.9994,2.3108,1626.12,0.0,mixed,20260408_212935_a3.jpg
103.31,36.56,0.6244,0.2672,0.999,0.0,0.0095,17.72,35.03,37.62,15.16,4.9963,2.3139,1625.61,0.0,mixed,20260408_212935_a4.jpg
104.24,33.9,0.5634,0.3263,0.8426,0.0,0.0089,19.12,39.29,35.34,12.63,4.7871,2.2729,1331.06,0.0,mixed,20260408_212935_a5.jpg
82.92,29.53,0.6261,0.2676,0.9956,0.0,0.0291,14.46,28.55,30.41,13.45,4.6971,2.1283,1057.91,0.0,mixed,20260408_212935_a6.jpg
117.73,41.79,0.6254,0.2677,0.9995,0.0042,0.0021,20.11,39.65,42.99,16.94,5.183,2.4265,2122.91,0.0,mixed,20260408_212935_a7.jpg
102.75,30.28,0.5473,0.2325,0.998,0.0,0.0,15.33,30.81,31.17,12.57,4.7285,2.1647,1118.61,0.0,mixed,20260408_212935_a8.jpg
103.58,48.63,0.73,0.3003,1.0,0.0063,0.0494,22.0,42.86,50.01,19.66,5.3882,2.5019,2765.34,0.0,mixed,20260408_212935_a9.jpg
104.32,50.41,0.5929,0.289,1.0,0.0,0.003,8.43,25.84,50.55,9.8,4.4175,1.2068,1183.75,0.0,mixed,20260408_212945_a0.jpg
104.31,50.4,0.5931,0.2894,1.0,0.0,0.0034,8.43,25.83,50.56,10.43,4.4213,1.2082,1183.24,0.0,mixed,20260408_212945_a1.jpg
104.32,50.31,0.5926,0.2886,1.0,0.0,0.0024,8.12,25.34,50.44,9.56,4.4207,1.1792,1184.27,0.0,mixed,20260408_212945_a10.jpg
104.19,50.11,0.593,0.2876,1.0,0.0,0.0017,6.99,24.3,50.19,8.99,4.4348,0.9778,1184.6,0.0,mixed,20260408_212945_a11.jpg
121.57,49.82,0.4809,0.2878,1.0,0.0,0.002,10.04,29.48,50.07,10.46,4.5723,1.3417,827.7,0.0,mixed,20260408_212945_a12.jpg
120.22,48.05,0.4559,0.3064,0.9193,0.0,0.0022,11.63,31.15,48.4,10.61,4.6799,1.5351,733.88,0.0,mixed,20260408_212945_a13.jpg
103.91,50.95,0.5974,0.2933,1.0,0.0001,0.0287,29.98,43.53,52.08,14.78,4.8833,2.9729,1183.83,0.0,mixed,20260408_212945_a14.jpg
88.21,45.84,0.6666,0.2572,0.696,0.0,0.0878,7.51,22.52,45.96,9.3,4.2678,1.1537,1481.6,0.0,mixed,20260408_212945_a15.jpg
104.32,50.4,0.5928,0.2892,1.0,0.0,0.0029,8.42,25.87,50.56,10.43,4.4229,1.198,1183.45,0.0,mixed,20260408_212945_a2.jpg
104.31,50.4,0.5931,0.2894,1.0,0.0,0.0034,8.43,25.83,50.56,9.82,4.4213,1.2082,1183.24,0.0,mixed,20260408_212945_a3.jpg
104.31,50.4,0.5931,0.2892,1.0,0.0,0.003,8.42,25.87,50.56,10.43,4.4247,1.198,1184.43,0.0,mixed,20260408_212945_a4.jpg
104.52,49.2,0.5718,0.3056,0.9565,0.0,0.0034,10.18,28.5,49.47,10.3,4.5573,1.3887,1096.73,0.0,mixed,20260408_212945_a5.jpg
77.36,37.6,0.597,0.2894,1.0,0.0,0.119,6.4,19.28,37.76,8.99,4.0046,1.0254,663.24,0.0,mixed,20260408_212945_a6.jpg
128.08,62.12,0.5956,0.2881,1.0,0.2717,0.0,10.29,31.81,62.3,13.38,4.686,1.3568,1808.86,0.0,mixed,20260408_212945_a7.jpg
103.72,41.21,0.5071,0.24,1.0,0.0,0.0,7.56,23.94,41.33,8.01,4.1368,1.0921,793.22,0.0,mixed,20260408_212945_a8.jpg
103.89,58.04,0.6641,0.3278,1.0,0.0,0.0698,9.13,27.4,58.21,11.31,4.5881,1.3074,1574.16,0.0,mixed,20260408_212945_a9.jpg
102.35,38.41,0.5945,0.2276,0.8901,0.0022,0.0269,13.35,28.57,39.1,15.14,5.17,2.0236,1205.77,0.0,mixed,20260408_213500_a0.jpg
102.35,38.42,0.5941,0.2282,0.8904,0.0022,0.0272,13.35,28.58,39.1,12.84,5.1696,2.0247,1206.9,0.0,mixed,20260408_213500_a1.jpg
102.37,38.14,0.5943,0.2271,0.8901,0.002,0.0269,12.66,27.27,38.75,14.57,5.1609,1.981,1208.14,0.0,mixed,20260408_213500_a10.jpg
102.06,36.97,0.5932,0.2254,0.8928,0.0015,0.02,10.12,24.48,37.38,12.7,5.1189,1.7192,1205.83,0.0,mixed,20260408_213500_a11.jpg
110.17,42.57,0.5882,0.2224,0.9154,0.0142,0.0207,17.86,34.9,43.56,17.26,5.3318,2.3348,1289.19,0.001,mixed,20260408_213500_a12.jpg
110.15,42.43,0.5836,0.2226,0.9165,0.014,0.0211,18.28,35.64,43.48,17.08,5.3309,2.3476,1262.73,0.0008,mixed,20260408_213500_a13.jpg
101.88,38.71,0.5968,0.2299,0.8877,0.0019,0.0319,21.25,34.05,39.73,16.54,5.212,2.659,1201.97,0.0001,mixed,20260408_213500_a14.jpg
109.92,37.49,0.6358,0.2351,0.9299,0.0032,0.0001,13.39,29.14,38.17,14.81,5.1319,2.0195,1711.94,0.0,mixed,20260408_213500_a15.jpg
102.35,38.4,0.5943,0.2278,0.8893,0.0022,0.0273,13.32,28.53,39.08,12.78,5.1684,2.02,1206.92,0.0,mixed,20260408_213500_a2.jpg
102.35,38.42,0.5941,0.2282,0.8904,0.0022,0.0272,13.35,28.58,39.1,15.12,5.1696,2.0247,1206.9,0.0,mixed,20260408_213500_a3.jpg
102.35,38.41,0.5942,0.2274,0.8909,0.0022,0.0278,13.31,28.53,39.08,12.83,5.1686,2.0182,1205.15,0.0,mixed,20260408_213500_a4.jpg
104.81,36.62,0.5092,0.2762,0.7809,0.001,0.028,16.74,33.63,37.57,13.74,5.032,2.1819,826.2,0.0,mixed,20260408_213500_a5.jpg
74.59,28.2,0.5987,0.2275,0.8682,0.0,0.1004,9.95,21.04,28.7,12.79,4.7313,1.7577,649.99,0.0,mixed,20260408_213500_a6.jpg
138.01,50.0,0.5864,0.2305,0.904,0.1238,0.0001,17.4,36.71,50.89,20.78,5.5267,2.284,2036.09,0.0075,mixed,20260408_213500_a7.jpg
101.74,25.08,0.4292,0.1779,0.8544,0.0,0.0,9.98,23.39,25.53,10.07,4.5594,1.6806,514.01,0.0,mixed,20260408_213500_a8.jpg
101.97,45.42,0.6758,0.2462,0.9003,0.0055,0.0805,15.01,31.31,46.22,17.86,5.4076,2.1477,1678.77,0.0007,mixed,20260408_213500_a9.jpg
111.35,38.71,0.432,0.2596,0.9193,0.0034,0.0007,15.62,34.16,39.64,17.05,4.9999,2.0431,645.66,0.0006,mixed,20260408_213505_a0.jpg
111.35,38.71,0.432,0.2593,0.9205,0.0034,0.0007,15.61,34.16,39.64,14.86,4.9975,2.0433,645.97,0.0006,mixed,20260408_213505_a1.jpg
111.33,38.14,0.432,0.2582,0.9201,0.0027,0.0005,14.05,30.86,38.88,15.6,4.9714,1.9633,647.34,0.0004,mixed,20260408_213505_a10.jpg
111.03,36.85,0.4317,0.255,0.9286,0.0009,0.0003,10.03,24.77,37.24,12.71,4.9175,1.6233,647.97,0.0,mixed,20260408_213505_a11.jpg
115.34,46.03,0.4065,0.2402,0.9504,0.0026,0.0104,20.94,44.42,47.4,20.08,5.3005,2.3391,459.63,0.0004,mixed,20260408_213505_a12.jpg
115.23,44.34,0.385,0.2491,0.8961,0.0023,0.0104,23.63,48.25,46.12,19.77,5.2998,2.4332,411.66,0.0002,mixed,20260408_213505_a13.jpg
110.9,38.81,0.4339,0.2608,0.9193,0.0032,0.0004,19.58,35.92,39.89,17.63,5.0235,2.4991,646.02,0.0005,mixed,20260408_213505_a14.jpg
97.97,36.72,0.4758,0.2457,0.8221,0.0012,0.0016,14.59,31.79,37.63,16.53,4.915,1.9876,770.44,0.0,mixed,20260408_213505_a15.jpg
111.34,38.7,0.432,0.2597,0.919,0.0034,0.0007,15.63,34.16,39.63,14.76,4.9987,2.0385,645.3,0.0007,mixed,20260408_213505_a2.jpg
111.35,38.71,0.432,0.2593,0.9205,0.0034,0.0007,15.61,34.16,39.64,16.91,4.9975,2.0433,645.97,0.0006,mixed,20260408_213505_a3.jpg
111.35,38.7,0.4321,0.2593,0.9197,0.0035,0.0007,15.63,34.17,39.62,14.84,4.9983,2.0401,646.05,0.0007,mixed,20260408_213505_a4.jpg
111.36,37.81,0.4205,0.2642,0.8903,0.0032,0.0005,18.21,38.56,39.04,16.8,5.0028,2.1808,615.14,0.0007,mixed,20260408_213505_a5.jpg
71.01,24.9,0.4357,0.26,0.7723,0.0,0.0254,10.4,22.38,25.54,14.31,4.3683,1.7183,266.48,0.0,mixed,20260408_213505_a6.jpg
147.89,50.48,0.4294,0.2614,0.94,0.1689,0.0,20.11,42.81,51.51,21.62,5.33,2.2797,1117.51,0.0502,mixed,20260408_213505_a7.jpg
110.79,32.01,0.3704,0.2239,0.8777,0.0011,0.0,13.66,30.5,32.82,14.21,4.7274,1.9183,442.63,0.0,mixed,20260408_213505_a8.jpg
111.03,53.48,0.5643,0.3321,0.9648,0.0455,0.0092,19.85,42.22,54.69,22.93,5.4414,2.2742,1231.65,0.0042,mixed,20260408_213505_a9.jpg
129.95,50.19,0.1051,0.0715,0.0263,0.03,0.0622,25.83,42.5,51.69,22.47,5.5795,2.7918,15.88,0.0,mixed,20260409_080652_a0.jpg
129.95,50.18,0.1058,0.0716,0.0279,0.03,0.0623,25.82,42.5,51.69,22.01,5.5785,2.7913,16.31,0.0,mixed,20260409_080652_a1.jpg
129.98,49.28,0.1037,0.0681,0.0264,0.028,0.0594,22.36,37.39,50.45,20.43,5.5492,2.668,16.04,0.0,mixed,20260409_080652_a10.jpg
129.53,47.34,0.1014,0.0619,0.0241,0.0197,0.0539,14.95,29.06,47.97,16.49,5.4908,2.2466,16.01,0.0,mixed,20260409_080652_a11.jpg
124.54,58.56,0.0911,0.0756,0.0249,0.0363,0.089,33.4,56.76,60.63,25.14,5.5981,2.8636,4.96,0.0001,mixed,20260409_080652_a12.jpg
123.64,54.53,0.0812,0.0717,0.0159,0.0281,0.0803,36.87,61.68,57.28,25.45,5.4857,2.9139,4.94,0.0,mixed,20260409_080652_a13.jpg
129.46,50.75,0.1118,0.0818,0.0328,0.0336,0.0542,38.95,55.42,53.24,25.1,5.6351,3.2206,14.84,0.0002,mixed,20260409_080652_a14.jpg
121.29,52.16,0.2384,0.1216,0.812,0.0158,0.0864,26.42,43.07,53.7,23.34,5.6324,2.8199,169.13,0.0,mixed,20260409_080652_a15.jpg
129.94,50.19,0.1051,0.0718,0.0268,0.0298,0.0616,25.76,42.42,51.68,22.01,5.5796,2.7791,16.06,0.0,mixed,20260409_080652_a2.jpg
129.95,50.18,0.1058,0.0716,0.0279,0.03,0.0623,25.82,42.5,51.69,22.44,5.5785,2.7913,16.31,0.0,mixed,20260409_080652_a3.jpg
129.94,50.19,0.1055,0.0722,0.0269,0.0302,0.0617,25.76,42.43,51.68,22.02,5.5793,2.7784,16.29,0.0,mixed,20260409_080652_a4.jpg
129.32,47.39,0.0987,0.0751,0.0192,0.0226,0.0494,29.26,48.21,49.36,21.72,5.4842,2.8708,14.36,0.0001,mixed,20260409_080652_a5.jpg
100.4,38.95,0.1063,0.0722,0.0139,0.0,0.0855,20.17,33.15,40.15,18.07,5.2195,2.5648,9.33,0.0,mixed,20260409_080652_a6.jpg
144.95,56.15,0.1053,0.0736,0.0314,0.1373,0.0375,28.92,47.35,57.81,25.3,5.7327,2.8912,20.08,0.0155,mixed,20260409_080652_a7.jpg
129.47,30.23,0.0586,0.0336,0.0071,0.0,0.0,17.36,30.76,31.14,13.55,4.8536,2.3886,5.38,0.0,mixed,20260409_080652_a8.jpg
129.44,56.75,0.1277,0.1041,0.0333,0.0637,0.0829,28.66,46.63,58.43,25.37,5.7504,2.8846,20.61,0.0019,mixed,20260409_080652_a9.jpg
148.31,38.92,0.0504,0.1083,0.0036,0.0,0.0631,9.77,32.53,39.43,10.62,3.3939,1.0794,1.74,0.0,mixed,20260409_082104_a0.jpg
148.3,38.91,0.0501,0.1073,0.0033,0.0,0.0632,9.78,32.53,39.43,13.77,3.3935,1.0819,1.77,0.0,mixed,20260409_082104_a1.jpg
148.32,38.64,0.0495,0.104,0.0026,0.0,0.062,9.14,30.84,39.05,10.0,3.3855,1.0427,1.73,0.0,mixed,20260409_082104_a10.jpg
148.23,38.14,0.0478,0.0945,0.0023,0.0,0.0602,7.67,28.28,38.38,8.87,3.3822,0.9117,1.66,0.0,mixed,20260409_082104_a11.jpg
151.2,34.78,0.044,0.0836,0.0014,0.0,0.0474,10.36,34.71,35.41,10.1,3.3876,1.0967,1.73,0.0,mixed,20260409_082104_a12.jpg
149.79,34.93,0.0402,0.0824,0.0014,0.0,0.0474,11.99,35.99,35.73,10.14,3.5322,1.3096,1.39,0.0,mixed,20260409_082104_a13.jpg
147.88,39.11,0.0582,0.1161,0.0046,0.0,0.0624,21.42,36.88,39.93,12.47,3.8216,2.6188,1.68,0.0,mixed,20260409_082104_a14.jpg
153.48,39.99,0.3763,0.1406,0.9703,0.0,0.0617,10.06,33.41,40.47,11.18,3.5336,1.1007,539.96,0.0,mixed,20260409_082104_a15.jpg
148.3,38.92,0.0508,0.109,0.0037,0.0,0.0629,9.78,32.54,39.42,13.8,3.4012,1.0725,1.71,0.0,mixed,20260409_082104_a2.jpg
148.3,38.91,0.0501,0.1073,0.0033,0.0,0.0632,9.78,32.53,39.43,10.66,3.3935,1.0819,1.77,0.0,mixed,20260409_082104_a3.jpg
148.3,38.92,0.0502,0.107,0.0038,0.0,0.0629,9.78,32.54,39.42,13.77,3.4005,1.0738,1.71,0.0,mixed,20260409_082104_a4.jpg
147.21,36.12,0.0468,0.1098,0.0031,0.0,0.0499,11.67,34.07,36.81,10.83,3.5742,1.3452,1.45,0.0,mixed,20260409_082104_a5.jpg
99.29,26.22,0.0529,0.1095,0.0,0.0,0.0732,6.67,22.03,26.58,7.94,2.8781,0.9344,1.12,0.0,mixed,20260409_082104_a6.jpg
197.65,51.97,0.0496,0.1112,0.0111,0.7429,0.0542,12.89,43.06,52.62,18.42,3.7122,1.2024,2.62,0.001,mixed,20260409_082104_a7.jpg
147.91,27.94,0.0314,0.0645,0.0003,0.0,0.0,8.36,29.45,28.34,8.07,3.0549,0.9707,1.17,0.0,mixed,20260409_082104_a8.jpg
148.61,45.2,0.0814,0.2009,0.0078,0.0,0.0717,10.37,34.99,45.64,12.15,3.5078,1.0661,2.04,0.0,mixed,20260409_082104_a9.jpg
72.21,61.93,0.141,0.0756,0.0005,0.0816,0.3044,11.47,29.45,62.59,16.24,4.9836,1.7317,10.65,0.0172,mixed,20260409_082123_a0.jpg
72.2,61.93,0.14,0.0762,0.0005,0.0816,0.3052,11.47,29.45,62.59,24.18,4.9836,1.7328,10.61,0.017,mixed,20260409_082123_a1.jpg
72.24,61.53,0.1394,0.0657,0.0004,0.0794,0.3002,10.38,25.8,62.1,15.92,4.9724,1.6773,10.77,0.0161,mixed,20260409_082123_a10.jpg
72.01,60.49,0.1356,0.056,0.0005,0.0734,0.2946,7.38,18.87,60.87,15.33,4.939,1.3757,10.62,0.0121,mixed,20260409_082123_a11.jpg
69.87,58.89,0.1473,0.0809,0.0072,0.0515,0.3577,13.33,35.13,59.84,17.99,5.1346,1.8149,5.08,0.0088,mixed,20260409_082123_a12.jpg
74.24,58.07,0.1351,0.0895,0.0046,0.0492,0.3187,18.68,44.58,59.45,19.4,5.2149,2.0632,4.89,0.0092,mixed,20260409_082123_a13.jpg
71.74,61.94,0.1423,0.0827,0.0003,0.0806,0.3157,15.02,30.72,62.66,16.72,5.0223,2.2409,10.45,0.0166,mixed,20260409_082123_a14.jpg
71.21,57.9,0.4833,0.2269,0.7953,0.0542,0.2846,10.91,28.0,58.55,15.78,4.884,1.6914,122.26,0.0027,mixed,20260409_082123_a15.jpg
72.2,61.93,0.1405,0.0747,0.0005,0.082,0.3043,11.46,29.38,62.58,24.08,4.983,1.7399,10.67,0.0168,mixed,20260409_082123_a2.jpg
72.2,61.93,0.14,0.0762,0.0005,0.0816,0.3052,11.47,29.45,62.59,16.14,4.9836,1.7328,10.61,0.017,mixed,20260409_082123_a3.jpg
72.2,61.92,0.1402,0.0755,0.0005,0.0817,0.3052,11.46,29.39,62.58,24.19,4.9836,1.741,10.78,0.017,mixed,20260409_082123_a4.jpg
77.93,60.7,0.124,0.0842,0.0,0.0713,0.2747,17.04,42.14,61.77,21.37,4.9989,1.9399,8.44,0.0156,mixed,20260409_082123_a5.jpg
63.14,54.6,0.1424,0.0794,0.0004,0.0191,0.4203,10.23,26.32,55.25,16.37,4.8148,1.6357,8.49,0.0,mixed,20260409_082123_a6.jpg
81.57,68.49,0.1347,0.0763,0.0004,0.1166,0.2278,12.51,32.05,69.14,16.26,5.0395,1.826,9.55,0.0819,mixed,20260409_082123_a7.jpg
71.62,38.87,0.0772,0.0402,0.0,0.0,0.1132,8.24,20.85,39.3,13.08,4.331,1.4062,4.39,0.0,mixed,20260409_082123_a8.jpg
70.58,73.14,0.2202,0.1894,0.0004,0.1149,0.4284,12.66,33.0,73.78,18.19,5.047,1.832,10.69,0.0822,mixed,20260409_082123_a9.jpg
163.65,29.62,0.0321,0.0973,0.0,0.0,0.0194,11.04,31.49,30.57,19.1,3.2822,1.3703,0.49,0.0,mixed,20260409_082636_a0.jpg
163.66,29.63,0.0327,0.0984,0.0,0.0,0.0195,11.04,31.49,30.57,12.83,3.282,1.3696,0.5,0.0,mixed,20260409_082636_a1.jpg
163.67,29.02,0.0315,0.0938,0.0,0.0,0.0161,10.48,30.28,29.85,18.02,3.2873,1.346,0.5,0.0,mixed,20260409_082636_a10.jpg
163.53,27.54,0.0294,0.0826,0.0,0.0,0.0134,9.07,28.16,28.1,15.56,3.3149,1.2245,0.5,0.0,mixed,20260409_082636_a11.jpg
152.62,48.04,0.0749,0.1988,0.0117,0.0001,0.0757,18.58,44.88,49.7,28.56,3.8691,1.8543,0.51,0.0,mixed,20260409_082636_a12.jpg
153.55,42.14,0.0522,0.1577,0.0111,0.0001,0.0518,21.74,50.85,44.24,27.52,3.947,1.9882,0.32,0.0,mixed,20260409_082636_a13.jpg
163.32,30.37,0.0434,0.087,0.0001,0.0,0.0198,31.89,46.46,32.81,21.84,3.996,3.0386,0.37,0.0,mixed,20260409_082636_a14.jpg
156.5,29.18,0.2854,0.101,0.0,0.0,0.0232,10.83,30.5,30.12,18.72,3.2477,1.3643,472.09,0.0,mixed,20260409_082636_a15.jpg
163.66,29.63,0.0326,0.0981,0.0,0.0,0.0195,10.98,31.49,30.58,12.86,3.2712,1.3511,0.56,0.0,mixed,20260409_082636_a2.jpg
163.66,29.63,0.0327,0.0984,0.0,0.0,0.0195,11.04,31.49,30.57,18.98,3.282,1.3696,0.5,0.0,mixed,20260409_082636_a3.jpg
163.68,29.63,0.0325,0.0988,0.0,0.0,0.0194,10.98,31.49,30.58,12.84,3.2726,1.3509,0.51,0.0,mixed,20260409_082636_a4.jpg
160.34,25.41,0.0175,0.0261,0.0,0.0,0.0056,13.62,37.99,26.99,13.89,3.3929,1.4689,0.32,0.0,mixed,20260409_082636_a5.jpg
130.82,23.77,0.0325,0.0979,0.0,0.0,0.0247,8.98,25.38,24.54,15.39,2.9995,1.2382,0.32,0.0,mixed,20260409_082636_a6.jpg
207.66,37.68,0.0307,0.0991,0.0,0.8229,0.0155,13.92,39.85,38.89,25.74,3.5813,1.5274,0.66,0.0003,mixed,20260409_082636_a7.jpg
163.16,26.19,0.023,0.0432,0.0,0.0,0.013,10.43,30.39,27.07,17.01,3.0995,1.3154,0.38,0.0,mixed,20260409_082636_a8.jpg
163.56,35.08,0.0432,0.1295,0.0,0.0,0.0334,12.68,34.37,35.92,22.76,3.5716,1.5061,0.55,0.0,mixed,20260409_082636_a9.jpg
80.75,46.87,0.1721,0.1172,0.1305,0.0128,0.1367,14.25,32.34,47.75,19.62,5.1177,1.9793,7.84,0.0012,mixed,20260409_082716_a0.jpg
80.75,46.88,0.1721,0.1173,0.1288,0.0128,0.1373,14.25,32.35,47.75,18.49,5.1187,1.9785,7.81,0.0012,mixed,20260409_082716_a1.jpg
80.74,46.36,0.1714,0.1156,0.133,0.0112,0.134,12.92,29.09,47.09,18.57,5.105,1.9124,7.79,0.0005,mixed,20260409_082716_a10.jpg
80.49,45.17,0.1689,0.1108,0.1335,0.0082,0.1274,9.44,22.97,45.6,16.41,5.059,1.5999,7.73,0.0,mixed,20260409_082716_a11.jpg
86.67,52.32,0.171,0.117,0.1094,0.0253,0.1196,20.43,45.57,53.81,23.19,5.2645,2.266,0.91,0.0016,mixed,20260409_082716_a12.jpg
86.87,51.99,0.1708,0.1163,0.1083,0.0238,0.1193,21.42,46.7,53.62,22.75,5.2701,2.3101,0.97,0.001,mixed,20260409_082716_a13.jpg
80.17,47.04,0.1777,0.12,0.1411,0.0128,0.1505,19.75,35.0,48.08,20.33,5.1602,2.5599,8.05,0.0014,mixed,20260409_082716_a14.jpg
70.95,43.89,0.2472,0.1262,0.3411,0.0052,0.243,13.28,30.06,44.69,19.18,5.019,1.9178,56.69,0.0,mixed,20260409_082716_a15.jpg
80.74,46.88,0.1724,0.117,0.1315,0.0124,0.1374,14.21,32.36,47.75,18.5,5.1178,1.9696,7.86,0.0012,mixed,20260409_082716_a2.jpg
80.75,46.88,0.1721,0.1173,0.1288,0.0128,0.1373,14.25,32.35,47.75,19.64,5.1187,1.9785,7.81,0.0012,mixed,20260409_082716_a3.jpg
80.75,46.87,0.1727,0.1172,0.1296,0.0124,0.1369,14.21,32.36,47.75,18.46,5.1173,1.9717,7.87,0.0013,mixed,20260409_082716_a4.jpg
85.27,46.84,0.1605,0.1215,0.1239,0.0092,0.134,18.03,40.14,48.15,18.34,5.1876,2.1397,6.43,0.0012,mixed,20260409_082716_a5.jpg
71.8,42.01,0.1735,0.1182,0.1152,0.0031,0.2077,12.84,29.14,42.79,18.49,4.9644,1.8731,6.24,0.0,mixed,20260409_082716_a6.jpg
111.29,62.63,0.1669,0.1142,0.2114,0.1428,0.0414,19.08,42.05,63.67,23.77,5.4961,2.2519,11.7,0.0476,mixed,20260409_082716_a7.jpg
80.31,32.9,0.1196,0.0877,0.0851,0.0,0.0224,10.94,24.99,33.5,14.79,4.6139,1.7085,4.31,0.0,mixed,20260409_082716_a8.jpg
80.09,56.02,0.2282,0.161,0.1611,0.0168,0.2371,16.44,37.25,57.0,22.93,5.3534,2.1242,10.58,0.0099,mixed,20260409_082716_a9.jpg
86.44,37.4,0.1375,0.1159,0.0969,0.0222,0.0276,14.23,34.09,38.45,18.37,4.8586,1.9272,23.2,0.0034,mixed,20260409_082721_a0.jpg
86.44,37.41,0.1378,0.1154,0.0935,0.0223,0.028,14.23,34.09,38.45,17.47,4.8586,1.9292,23.04,0.0035,mixed,20260409_082721_a1.jpg
86.46,36.76,0.1372,0.115,0.0984,0.0197,0.0249,12.98,30.72,37.64,17.09,4.845,1.8705,23.27,0.002,mixed,20260409_082721_a10.jpg
86.21,35.13,0.1346,0.1118,0.0923,0.0146,0.0214,9.55,24.05,35.64,14.38,4.8027,1.5424,22.82,0.0,mixed,20260409_082721_a11.jpg
94.22,44.57,0.1333,0.1049,0.084,0.049,0.0196,18.59,43.51,45.99,21.44,4.9978,2.1528,12.25,0.0031,mixed,20260409_082721_a12.jpg
94.56,43.99,0.1293,0.1058,0.0805,0.047,0.019,20.69,46.49,45.64,20.87,5.0172,2.2359,11.4,0.0027,mixed,20260409_082721_a13.jpg
85.99,37.57,0.1426,0.118,0.1199,0.0215,0.031,18.37,35.39,38.74,18.86,4.8786,2.4423,23.82,0.003,mixed,20260409_082721_a14.jpg
79.13,36.82,0.4598,0.1199,0.2864,0.0154,0.0603,13.83,32.95,37.89,18.4,4.8367,1.92,349.63,0.0,mixed,20260409_082721_a15.jpg
86.43,37.4,0.1372,0.1158,0.0935,0.0219,0.0272,14.23,34.09,38.45,17.35,4.8591,1.9243,23.03,0.0034,mixed,20260409_082721_a2.jpg
86.44,37.41,0.1378,0.1154,0.0935,0.0223,0.028,14.23,34.09,38.45,18.41,4.8586,1.9292,23.04,0.0035,mixed,20260409_082721_a3.jpg
86.44,37.4,0.1378,0.115,0.0959,0.0218,0.0278,14.23,34.09,38.44,17.48,4.8593,1.9242,23.1,0.0034,mixed,20260409_082721_a4.jpg
90.68,34.97,0.1218,0.124,0.076,0.0148,0.0237,15.52,37.93,36.37,14.11,4.6994,1.9028,19.98,0.001,mixed,20260409_082721_a5.jpg
60.19,26.25,0.1428,0.1149,0.05,0.0,0.152,10.13,24.34,27.04,15.92,4.3639,1.6222,12.03,0.0,mixed,20260409_082721_a6.jpg
115.94,45.44,0.1367,0.1135,0.3522,0.0602,0.0101,18.24,41.77,46.53,20.96,5.1673,2.1851,40.03,0.0438,mixed,20260409_082721_a7.jpg
85.86,25.99,0.0985,0.0923,0.0495,0.0,0.0046,10.82,26.42,26.77,13.53,4.3447,1.6348,11.82,0.0,mixed,20260409_082721_a8.jpg
85.98,43.02,0.1684,0.1364,0.2156,0.0349,0.0591,15.81,37.41,44.11,20.6,5.057,2.0347,32.32,0.0161,mixed,20260409_082721_a9.jpg
130.29,50.49,0.0925,0.0921,0.0515,0.0411,0.0634,16.13,38.14,51.48,20.28,5.5905,1.9912,4.39,0.0,mixed,20260409_082727_a0.jpg
130.29,50.48,0.0923,0.0936,0.0512,0.0406,0.0629,16.13,38.14,51.48,21.14,5.589,1.9913,4.31,0.0,mixed,20260409_082727_a1.jpg
130.29,49.84,0.0896,0.0775,0.0515,0.0404,0.0606,14.77,34.77,50.71,19.08,5.575,1.9408,4.4,0.0,mixed,20260409_082727_a10.jpg
130.06,48.25,0.0863,0.0681,0.0502,0.0378,0.0546,11.53,29.3,48.81,16.66,5.5312,1.7122,4.43,0.0,mixed,20260409_082727_a11.jpg
124.16,61.99,0.166,0.1969,0.164,0.11,0.1064,25.36,52.38,63.58,25.21,5.8597,2.4888,3.64,0.0051,mixed,20260409_082727_a12.jpg
123.39,58.14,0.1539,0.1908,0.1482,0.0859,0.1009,28.55,56.31,60.23,24.45,5.732,2.575,3.54,0.0026,mixed,20260409_082727_a13.jpg
129.91,50.79,0.0975,0.1005,0.064,0.0411,0.0623,30.07,46.54,52.38,22.2,5.6303,2.9788,4.53,0.0001,mixed,20260409_082727_a14.jpg
129.48,50.15,0.2287,0.0983,0.0017,0.0369,0.0638,16.05,37.89,51.14,20.11,5.5744,1.986,179.97,0.0,mixed,20260409_082727_a15.jpg
130.28,50.49,0.0925,0.0927,0.0502,0.039,0.0626,16.1,38.16,51.48,21.16,5.5923,1.986,4.41,0.0,mixed,20260409_082727_a2.jpg
130.29,50.48,0.0923,0.0936,0.0512,0.0406,0.0629,16.13,38.14,51.48,20.26,5.589,1.9913,4.31,0.0,mixed,20260409_082727_a3.jpg
130.29,50.49,0.0926,0.0917,0.0509,0.0403,0.0632,16.1,38.17,51.48,21.14,5.5919,1.9865,4.43,0.0,mixed,20260409_082727_a4.jpg
131.06,43.22,0.074,0.0856,0.0334,0.013,0.0394,19.08,45.85,44.9,22.9,5.264,2.0335,3.55,0.0,mixed,20260409_082727_a5.jpg
