brightness,contrast,saturation,color_uniformity,warm_ratio,transparency,dark_ratio,edge_density,edge_intensity,texture_roughness,smoothness,entropy,edge_entropy,channel_variance,highlights,category,filename
130.68,44.55,0.271,0.1341,0.6675,0.0451,0.0066,46.71,68.69,48.55,27.59,5.4656,3.2747,161.46,0.0095,bio,20260408_172455_a2.jpg
130.68,44.53,0.271,0.134,0.6658,0.0461,0.007,46.68,68.33,48.49,26.45,5.4625,3.2866,161.8,0.0095,bio,20260408_172455_a3.jpg
127.32,47.85,0.2875,0.1711,0.6518,0.0416,0.0314,47.33,70.77,51.94,32.03,5.5085,3.2178,154.58,0.0078,bio,20260408_172455_a4.jpg
192.69,51.34,0.244,0.1569,0.6085,0.4298,0.0011,57.34,83.52,57.25,35.53,5.1394,3.1821,289.32,0.2709,bio,20260408_172455_a5.jpg
82.91,28.41,0.2716,0.1332,0.5207,0.0,0.0507,30.33,47.2,30.91,18.23,4.8281,2.969,65.8,0.0,bio,20260408_172455_a6.jpg
128.45,71.57,0.4971,0.2852,0.7,0.1862,0.1182,63.54,88.05,76.87,41.41,5.911,3.2588,413.31,0.1006,bio,20260408_172455_a7.jpg
130.45,41.72,0.2795,0.1355,0.7293,0.0247,0.0062,38.09,57.79,44.49,23.25,5.3835,3.1553,190.78,0.0032,bio,20260408_172455_a8.jpg
130.15,46.06,0.2852,0.1514,0.664,0.0499,0.0123,61.79,82.16,52.53,31.38,5.5351,3.3941,163.4,0.0101,bio,20260408_172455_a9.jpg
116.25,59.33,0.3539,0.2437,0.7021,0.0715,0.0969,73.43,95.91,69.4,49.58,5.8232,3.1314,262.69,0.0095,bio,20260408_172543_a0.jpg
116.25,59.33,0.354,0.2434,0.7015,0.0714,0.0964,73.43,95.92,69.4,48.52,5.8225,3.1321,262.58,0.0096,bio,20260408_172543_a1.jpg
116.28,43.11,0.3191,0.1937,0.7238,0.0166,0.0139,16.14,28.63,44.04,17.33,5.4088,2.3539,266.15,0.0,bio,20260408_172543_a10.jpg
118.08,58.13,0.353,0.2419,0.0093,0.0666,0.0874,72.86,95.14,68.04,48.63,5.8065,3.1727,263.03,0.0082,bio,20260408_172543_a11.jpg
116.27,59.44,0.0,0.0,0.0,0.0699,0.0938,73.42,95.92,69.41,49.68,5.8229,3.1298,0.0,0.0105,bio,20260408_172543_a12.jpg
102.52,55.97,0.4497,0.1788,0.3007,0.0164,0.1556,71.21,94.04,65.87,47.23,5.7155,3.1572,365.93,0.0,bio,20260408_172543_a13.jpg
116.25,59.34,0.3542,0.2436,0.7015,0.0711,0.0974,73.48,95.89,69.4,48.39,5.8235,3.14,262.88,0.0099,bio,20260408_172543_a2.jpg
116.25,59.33,0.354,0.2434,0.7015,0.0714,0.0964,73.43,95.92,69.41,49.5,5.8225,3.1321,262.58,0.0096,bio,20260408_172543_a3.jpg
97.64,69.7,0.3884,0.3061,0.6037,0.063,0.2473,64.5,94.91,78.56,47.68,5.5709,2.7447,194.82,0.0085,bio,20260408_172543_a4.jpg
161.74,71.71,0.3152,0.2433,0.6951,0.3522,0.0371,86.15,102.43,81.61,57.93,5.6757,3.231,367.16,0.2104,bio,20260408_172543_a5.jpg
66.14,34.11,0.3612,0.2534,0.5523,0.0,0.2786,51.29,73.88,40.42,31.21,5.0389,3.2626,86.28,0.0,bio,20260408_172543_a6.jpg
115.44,77.77,0.4932,0.3279,0.7179,0.1569,0.2249,82.12,103.98,87.58,60.48,5.9478,2.9298,407.49,0.0698,bio,20260408_172543_a7.jpg
116.52,57.69,0.3609,0.2472,0.6782,0.0607,0.0873,58.84,82.53,63.82,42.77,5.798,3.265,301.8,0.0098,bio,20260408_172543_a8.jpg
115.83,59.53,0.3589,0.2451,0.7043,0.0715,0.1008,75.1,96.96,69.86,50.14,5.8332,3.1401,263.29,0.0102,bio,20260408_172543_a9.jpg
114.77,56.69,0.6351,0.2421,0.9351,0.0524,0.093,56.63,82.43,62.86,42.19,5.7718,3.1767,893.71,0.0102,bio,20260408_172548_a0.jpg
114.78,56.69,0.6348,0.2421,0.9345,0.0524,0.0933,56.63,82.45,62.86,40.01,5.7709,3.1755,892.99,0.01,bio,20260408_172548_a1.jpg
114.68,43.63,0.606,0.191,0.9708,0.0157,0.0286,15.75,27.1,44.59,17.88,5.4602,2.3355,925.4,0.0009,bio,20260408_172548_a10.jpg
98.91,56.1,0.637,0.2432,0.0,0.0345,0.1813,55.8,82.81,62.6,42.61,5.7228,3.1044,895.82,0.0052,bio,20260408_172548_a11.jpg
114.67,56.92,0.0,0.0,0.0,0.0516,0.0925,56.87,82.54,63.02,42.45,5.7766,3.1861,0.0,0.0121,bio,20260408_172548_a12.jpg
125.85,58.83,0.6199,0.2319,0.4925,0.0894,0.0626,58.89,84.35,65.49,43.57,5.7805,3.2215,1331.42,0.0015,bio,20260408_172548_a13.jpg
114.78,56.7,0.6352,0.2423,0.9343,0.0524,0.0923,56.6,82.52,62.88,39.95,5.7723,3.1683,893.65,0.0102,bio,20260408_172548_a2.jpg
114.78,56.69,0.6348,0.2421,0.9345,0.0524,0.0933,56.63,82.45,62.86,42.12,5.7709,3.1755,892.99,0.01,bio,20260408_172548_a3.jpg
96.56,67.45,0.6224,0.2979,0.7764,0.048,0.2434,53.27,84.47,73.56,41.26,5.5706,2.8256,616.1,0.0099,bio,20260408_172548_a4.jpg
161.58,69.07,0.6052,0.2676,0.9456,0.3532,0.0331,67.6,91.57,76.5,50.6,5.7637,3.3006,1638.15,0.1387,bio,20260408_172548_a5.jpg
66.53,33.1,0.6373,0.2436,0.8491,0.0,0.2693,36.5,58.54,36.89,27.36,5.0073,3.021,300.56,0.0,bio,20260408_172548_a6.jpg
116.4,79.94,0.7622,0.2584,0.7774,0.1666,0.2551,67.59,95.32,87.42,55.71,5.9258,2.9729,1266.97,0.0574,bio,20260408_172548_a7.jpg
113.0,57.21,0.6353,0.2415,0.9124,0.0515,0.1075,46.18,69.6,61.37,36.94,5.781,3.1797,875.25,0.0114,bio,20260408_172548_a8.jpg
114.39,56.94,0.6325,0.2424,0.9248,0.0533,0.0964,60.38,84.7,63.69,43.11,5.7848,3.2135,874.01,0.0097,bio,20260408_172548_a9.jpg
107.46,44.81,0.4251,0.1666,0.8601,0.0225,0.0297,61.31,86.63,53.16,38.12,5.4544,3.1784,353.32,0.0035,bio,20260408_172600_a0.jpg
107.46,44.8,0.4254,0.1663,0.8602,0.0223,0.0301,61.31,86.63,53.16,38.17,5.4544,3.1782,353.16,0.0035,bio,20260408_172600_a1.jpg
107.43,33.06,0.4016,0.1159,0.8937,0.0013,0.0069,9.08,19.12,33.43,11.93,5.0647,1.7253,354.28,0.0,bio,20260408_172600_a10.jpg
88.61,42.06,0.4209,0.154,0.4344,0.0132,0.0781,56.89,83.64,50.25,37.07,5.2855,3.1126,353.27,0.0022,bio,20260408_172600_a11.jpg
107.46,44.82,0.0,0.0,0.0,0.0221,0.0282,61.31,86.64,53.16,38.14,5.4523,3.178,0.0,0.0036,bio,20260408_172600_a12.jpg
121.61,50.84,0.3612,0.1242,0.936,0.0618,0.0204,67.26,91.99,59.84,42.54,5.6262,3.1259,342.28,0.0161,bio,20260408_172600_a13.jpg
107.47,44.8,0.4255,0.1669,0.8603,0.0223,0.029,61.53,87.03,53.18,38.17,5.4522,3.1517,353.7,0.0029,bio,20260408_172600_a2.jpg
107.46,44.8,0.4254,0.1663,0.8602,0.0223,0.0301,61.31,86.63,53.16,38.05,5.4544,3.1782,353.16,0.0035,bio,20260408_172600_a3.jpg
91.99,56.53,0.4467,0.2476,0.7359,0.0188,0.1801,55.76,86.46,63.61,40.23,5.2651,2.8257,272.28,0.0025,bio,20260408_172600_a4.jpg
157.86,58.19,0.4097,0.1746,0.9099,0.2411,0.0032,76.34,96.86,67.27,47.61,5.6736,3.2123,720.22,0.1165,bio,20260408_172600_a5.jpg
66.32,27.91,0.4302,0.1724,0.6439,0.0,0.1895,43.08,66.3,33.32,26.76,4.7814,3.1534,135.93,0.0,bio,20260408_172600_a6.jpg
106.92,63.01,0.6254,0.258,0.8713,0.0784,0.1566,73.37,98.52,72.81,51.61,5.8687,2.9718,667.21,0.0344,bio,20260408_172600_a7.jpg
113.35,40.84,0.4377,0.1542,0.8962,0.0197,0.009,50.45,72.97,46.16,32.32,5.3425,3.2472,434.47,0.0031,bio,20260408_172600_a8.jpg
107.22,47.48,0.4407,0.2,0.7935,0.0269,0.0575,74.31,96.55,59.1,44.09,5.5688,3.1393,348.26,0.004,bio,20260408_172600_a9.jpg
135.81,50.44,0.2985,0.1848,0.5067,0.117,0.0193,41.04,67.54,54.04,29.5,5.5395,3.0527,68.18,0.0003,bio,20260408_172815_a0.jpg
135.81,50.44,0.2984,0.1849,0.5064,0.1175,0.0193,41.03,67.54,54.04,29.09,5.5392,3.0514,67.95,0.0003,bio,20260408_172815_a1.jpg
135.8,44.45,0.2716,0.1665,0.498,0.1013,0.0118,10.5,28.89,44.71,13.87,5.3227,1.6687,68.4,0.0,bio,20260408_172815_a10.jpg
127.63,53.92,0.299,0.1834,0.3918,0.0306,0.0401,42.68,69.29,57.63,30.86,5.616,3.0855,67.88,0.0003,bio,20260408_172815_a11.jpg
135.8,50.45,0.0,0.0,0.0,0.1148,0.0189,41.05,67.55,54.04,29.51,5.5371,3.0524,0.0,0.0003,bio,20260408_172815_a12.jpg
119.61,43.5,0.5418,0.1869,0.0469,0.0005,0.0215,36.33,60.92,46.64,25.21,5.3376,2.9856,832.38,0.0,bio,20260408_172815_a13.jpg
135.8,50.43,0.2989,0.1853,0.5071,0.1176,0.0192,40.98,67.49,54.01,29.12,5.5416,3.0652,67.82,0.0002,bio,20260408_172815_a2.jpg
135.81,50.44,0.2984,0.1849,0.5064,0.1175,0.0193,41.03,67.54,54.04,29.44,5.5392,3.0514,67.95,0.0003,bio,20260408_172815_a3.jpg
112.03,65.06,0.3367,0.2703,0.4028,0.0822,0.1661,40.38,70.67,68.78,33.47,5.3258,2.7861,40.07,0.0006,bio,20260408_172815_a4.jpg
172.17,58.8,0.2706,0.2067,0.3992,0.3167,0.0126,47.82,76.45,63.0,36.51,5.4615,3.0373,72.16,0.1792,bio,20260408_172815_a5.jpg
64.73,24.17,0.2965,0.189,0.3547,0.0,0.1695,20.42,36.35,25.81,17.03,4.503,2.4969,15.52,0.0,bio,20260408_172815_a6.jpg
134.38,70.42,0.4344,0.2976,0.5122,0.1895,0.096,51.2,80.46,74.98,40.08,5.9246,3.0761,88.3,0.0995,bio,20260408_172815_a7.jpg
127.54,46.03,0.3171,0.1847,0.4876,0.0651,0.0132,36.4,60.48,49.04,26.42,5.4744,3.0224,68.76,0.0003,bio,20260408_172815_a8.jpg
135.2,51.73,0.3086,0.1939,0.5112,0.1002,0.0224,60.09,81.2,57.72,34.1,5.6729,3.3765,66.89,0.0038,bio,20260408_172815_a9.jpg
110.67,61.88,0.3609,0.1656,0.5494,0.1296,0.0731,44.77,73.3,66.22,34.77,5.5675,3.0169,125.4,0.0061,bio,20260408_172824_a0.jpg
110.67,61.88,0.3619,0.1654,0.5491,0.1296,0.073,44.78,73.28,66.22,33.96,5.5673,3.0173,126.22,0.0062,bio,20260408_172824_a1.jpg
110.67,53.99,0.3261,0.1188,0.5646,0.0969,0.0312,11.11,24.99,54.42,15.86,5.4271,1.8827,126.86,0.0001,bio,20260408_172824_a10.jpg
99.48,56.66,0.3609,0.1567,0.2987,0.0878,0.1201,42.92,70.38,60.88,32.69,5.5114,3.0353,125.09,0.0,bio,20260408_172824_a11.jpg
110.7,61.96,0.0,0.0,0.0,0.129,0.0706,44.84,73.38,66.26,34.82,5.5726,3.0135,0.0,0.0097,bio,20260408_172824_a12.jpg
109.54,56.46,0.4785,0.1378,0.485,0.0968,0.0665,44.06,71.46,60.99,32.99,5.4675,3.0674,675.91,0.0,bio,20260408_172824_a13.jpg
110.67,61.86,0.3617,0.1654,0.5518,0.1297,0.0733,44.79,73.39,66.2,34.1,5.5731,3.0169,125.63,0.0065,bio,20260408_172824_a2.jpg
110.67,61.88,0.3619,0.1654,0.5491,0.1296,0.073,44.78,73.28,66.22,34.61,5.5673,3.0173,126.22,0.0062,bio,20260408_172824_a3.jpg
92.37,68.53,0.3977,0.2576,0.4651,0.0986,0.2184,41.77,73.79,72.89,37.7,5.3581,2.7295,90.54,0.0058,bio,20260408_172824_a4.jpg
142.21,68.09,0.3235,0.1888,0.4843,0.2303,0.0285,52.19,80.76,73.08,40.24,5.5855,3.0928,123.32,0.1586,bio,20260408_172824_a5.jpg
54.39,30.65,0.3683,0.1735,0.4137,0.0,0.4128,24.68,44.63,32.79,21.55,4.6217,2.6605,31.06,0.0,bio,20260408_172824_a6.jpg
106.6,78.85,0.5268,0.2884,0.5222,0.1621,0.2228,51.81,82.39,83.58,43.4,5.7023,2.9838,148.57,0.1279,bio,20260408_172824_a7.jpg
111.52,61.34,0.3653,0.1611,0.5867,0.1238,0.0651,40.56,68.15,64.81,32.87,5.5658,2.9819,158.48,0.0067,bio,20260408_172824_a8.jpg
109.85,62.48,0.377,0.1921,0.5558,0.123,0.0922,62.96,84.9,68.63,38.87,5.7323,3.3212,117.14,0.0251,bio,20260408_172824_a9.jpg
103.91,54.13,0.6467,0.2696,0.8264,0.044,0.0888,55.71,82.3,60.93,38.73,5.6959,3.1331,783.14,0.0107,bio,20260408_172833_a0.jpg
103.91,54.13,0.6466,0.2693,0.8253,0.0441,0.0887,55.71,82.31,60.93,41.29,5.6951,3.1309,783.15,0.0107,bio,20260408_172833_a1.jpg
103.83,39.99,0.6121,0.2224,0.8896,0.0059,0.0389,11.69,23.36,40.61,13.8,5.3297,1.9889,817.69,0.0,bio,20260408_172833_a10.jpg
76.03,50.44,0.6482,0.2667,0.6557,0.0179,0.2781,49.92,78.17,57.01,36.61,5.4267,3.0488,797.81,0.0045,bio,20260408_172833_a11.jpg
103.8,54.45,0.0,0.0,0.0,0.0432,0.089,56.07,82.54,61.1,39.07,5.6987,3.1404,0.0,0.0121,bio,20260408_172833_a12.jpg
63.18,40.24,0.7135,0.2854,0.597,0.0,0.3521,43.95,71.14,45.65,31.08,5.2045,3.0202,312.72,0.0,bio,20260408_172833_a13.jpg
103.9,54.14,0.6461,0.2698,0.8264,0.0447,0.0882,55.61,82.48,60.94,41.29,5.6957,3.125,781.94,0.0104,bio,20260408_172833_a2.jpg
103.91,54.13,0.6466,0.2693,0.8253,0.0441,0.0887,55.71,82.31,60.93,38.82,5.6951,3.1309,783.15,0.0107,bio,20260408_172833_a3.jpg
85.86,62.08,0.656,0.3108,0.696,0.0383,0.2422,50.52,82.64,68.57,41.96,5.4375,2.7604,578.58,0.0086,bio,20260408_172833_a4.jpg
151.79,66.14,0.6247,0.2852,0.8764,0.2646,0.0401,67.18,91.15,73.77,46.23,5.8259,3.2744,1562.57,0.1221,bio,20260408_172833_a5.jpg
61.07,32.1,0.6479,0.2693,0.6421,0.0,0.299,37.62,61.66,36.48,25.92,4.9554,3.0208,269.78,0.0,bio,20260408_172833_a6.jpg
105.39,72.22,0.7566,0.2809,0.65,0.1284,0.2172,63.75,92.36,79.99,48.56,5.9046,2.971,1038.57,0.0432,bio,20260408_172833_a7.jpg
98.98,53.5,0.6889,0.2552,0.83,0.0416,0.106,47.28,73.48,58.38,34.76,5.6641,3.1098,863.73,0.0109,bio,20260408_172833_a8.jpg
103.86,55.04,0.6283,0.269,0.7631,0.0466,0.1089,69.65,92.07,64.11,42.73,5.7365,3.195,714.41,0.0076,bio,20260408_172833_a9.jpg
105.01,63.23,0.2691,0.2328,0.4109,0.0639,0.13,26.32,50.44,64.64,20.92,5.6108,2.7146,24.78,0.0,bio,20260408_175327_a0.jpg
105.01,63.23,0.2695,0.2326,0.4111,0.064,0.1302,26.32,50.43,64.64,25.2,5.6093,2.7149,25.02,0.0,bio,20260408_175327_a1.jpg
105.01,61.07,0.2568,0.2189,0.4117,0.0506,0.1125,11.25,28.94,61.35,15.23,5.5701,1.7749,24.78,0.0,bio,20260408_175327_a10.jpg
106.14,60.15,0.2679,0.2317,0.0195,0.0425,0.0959,25.16,48.03,61.45,19.55,5.5423,2.6922,24.79,0.0,bio,20260408_175327_a11.jpg
105.01,63.24,0.0,0.0,0.0,0.06,0.1277,26.33,50.45,64.65,20.92,5.606,2.7158,0.0,0.0,bio,20260408_175327_a12.jpg
97.1,51.84,0.2405,0.1596,0.1041,0.0,0.1083,22.15,43.71,53.03,17.23,5.3302,2.5454,30.15,0.0,bio,20260408_175327_a13.jpg
105.0,63.21,0.2692,0.2327,0.4099,0.0635,0.1305,26.31,50.3,64.61,25.15,5.6114,2.7143,24.62,0.0,bio,20260408_175327_a2.jpg
105.01,63.23,0.2695,0.2326,0.4111,0.064,0.1302,26.32,50.43,64.64,20.97,5.6093,2.7149,25.02,0.0,bio,20260408_175327_a3.jpg
92.16,65.6,0.3272,0.2972,0.3856,0.053,0.2139,26.62,53.04,67.47,29.36,5.5412,2.5942,26.73,0.0,bio,20260408_175327_a4.jpg
134.99,77.93,0.2533,0.2473,0.4683,0.2595,0.0869,31.41,59.97,79.46,26.71,5.4912,2.7346,67.0,0.2077,bio,20260408_175327_a5.jpg
55.15,33.47,0.2752,0.2409,0.2449,0.0,0.442,14.05,28.66,34.19,14.61,4.7079,2.0898,7.02,0.0,bio,20260408_175327_a6.jpg
105.98,88.17,0.4126,0.3415,0.4548,0.2297,0.3229,32.75,61.7,89.81,28.51,5.6374,2.7757,53.44,0.1461,bio,20260408_175327_a7.jpg
85.3,45.41,0.276,0.205,0.5217,0.0086,0.1227,18.31,36.79,46.55,16.67,5.3217,2.3613,76.87,0.0,bio,20260408_175327_a8.jpg
104.78,63.85,0.2832,0.2329,0.4119,0.0703,0.1465,51.28,72.33,67.19,26.8,5.7276,3.3311,23.61,0.0013,bio,20260408_175327_a9.jpg
117.56,67.83,0.2194,0.1728,0.3644,0.1964,0.0771,24.99,48.81,68.86,21.5,5.6348,2.6798,14.24,0.0225,bio,20260408_175332_a0.jpg
117.56,67.83,0.22,0.1731,0.3641,0.1963,0.0771,24.99,48.81,68.86,23.12,5.6354,2.6794,14.25,0.0222,bio,20260408_175332_a1.jpg
117.59,66.25,0.2108,0.161,0.3611,0.1874,0.0632,11.78,29.95,66.52,15.85,5.57,1.8275,14.23,0.0106,bio,20260408_175332_a10.jpg
114.16,71.09,0.2158,0.1695,0.069,0.2004,0.1042,24.17,48.19,72.02,21.67,5.627,2.6257,14.07,0.0696,bio,20260408_175332_a11.jpg
117.56,67.82,0.0,0.0,0.0,0.1953,0.0744,24.99,48.82,68.86,21.5,5.6286,2.6799,0.0,0.0247,bio,20260408_175332_a12.jpg
123.25,72.87,0.41,0.234,0.4481,0.2193,0.0854,25.9,51.43,73.98,23.25,5.5348,2.6405,256.61,0.1458,bio,20260408_175332_a13.jpg
117.56,67.82,0.2197,0.1732,0.3651,0.197,0.0759,24.78,48.63,68.84,22.89,5.6337,2.6588,14.24,0.0229,bio,20260408_175332_a2.jpg
117.56,67.83,0.22,0.1731,0.3641,0.1963,0.0771,24.99,48.81,68.86,21.51,5.6354,2.6794,14.25,0.0222,bio,20260408_175332_a3.jpg
93.81,70.92,0.2352,0.2445,0.2968,0.1345,0.2221,26.17,53.64,72.38,26.22,5.4184,2.5463,7.6,0.0152,bio,20260408_175332_a4.jpg
160.84,71.54,0.1952,0.1862,0.4276,0.3256,0.0229,30.41,58.14,72.88,26.68,5.2443,2.6824,64.43,0.2559,bio,20260408_175332_a5.jpg
75.6,43.88,0.2229,0.1763,0.2764,0.0,0.2433,16.59,33.92,44.63,15.36,5.0145,2.279,6.21,0.0,bio,20260408_175332_a6.jpg
108.96,93.95,0.4334,0.3775,0.376,0.2455,0.3309,28.99,59.34,94.96,29.32,5.1141,2.4867,52.7,0.2148,bio,20260408_175332_a7.jpg
103.8,61.15,0.2173,0.1659,0.3629,0.1322,0.084,21.07,43.13,61.93,20.19,5.4914,2.5072,13.93,0.0139,bio,20260408_175332_a8.jpg
117.06,68.07,0.2246,0.181,0.3649,0.1921,0.083,35.33,55.19,69.53,23.39,5.6878,3.1056,14.13,0.0296,bio,20260408_175332_a9.jpg
111.38,34.92,0.3331,0.2231,0.6287,0.0,0.0001,7.86,21.06,35.07,7.74,5.0325,1.3467,161.19,0.0,bio,20260408_175342_a0.jpg
111.38,34.92,0.3325,0.2229,0.6278,0.0,0.0001,7.86,21.07,35.07,7.65,5.0328,1.3467,160.28,0.0,bio,20260408_175342_a1.jpg
111.39,34.38,0.3272,0.2187,0.633,0.0,0.0,5.49,19.98,34.42,6.4,4.9797,0.7175,161.57,0.0,bio,20260408_175342_a10.jpg
98.61,41.6,0.3323,0.223,0.0665,0.0,0.0383,10.46,22.43,41.9,10.58,5.2604,1.7784,160.54,0.0,bio,20260408_175342_a11.jpg
111.39,34.92,0.0,0.0,0.0,0.0,0.0,7.86,21.06,35.07,7.74,5.0302,1.3467,0.0,0.0,bio,20260408_175342_a12.jpg
124.67,33.08,0.3139,0.1639,0.5912,0.0,0.0,8.13,23.05,33.23,6.88,4.9589,1.3235,81.11,0.0,bio,20260408_175342_a13.jpg
111.39,34.92,0.3329,0.223,0.6274,0.0,0.0002,7.85,21.03,35.07,7.58,5.0307,1.3422,161.04,0.0,bio,20260408_175342_a2.jpg
111.38,34.92,0.3325,0.2229,0.6278,0.0,0.0001,7.86,21.07,35.07,7.8,5.0328,1.3467,160.28,0.0,bio,20260408_175342_a3.jpg
109.6,37.39,0.3432,0.2359,0.6189,0.0,0.0169,9.81,31.86,37.67,18.31,5.0866,1.4024,157.26,0.0,bio,20260408_175342_a4.jpg
174.46,52.85,0.3266,0.2303,0.6793,0.3297,0.0,11.57,32.91,53.04,13.82,5.42,1.6578,444.92,0.1252,bio,20260408_175342_a5.jpg
59.42,18.79,0.3347,0.2247,0.539,0.0,0.1929,4.4,11.33,18.84,12.44,4.1535,0.8572,46.4,0.0,bio,20260408_175342_a6.jpg
111.27,50.23,0.4919,0.3347,0.6647,0.0128,0.0937,9.46,22.98,50.44,10.7,5.5469,1.6176,308.18,0.0,bio,20260408_175342_a7.jpg
108.73,35.0,0.3672,0.2217,0.6844,0.0,0.0002,7.19,21.8,35.13,7.82,5.0475,1.1624,207.83,0.0,bio,20260408_175342_a8.jpg
110.86,37.06,0.3472,0.2314,0.6281,0.0004,0.0148,45.57,63.15,41.11,19.41,5.2119,3.3012,160.83,0.0,bio,20260408_175342_a9.jpg
109.9,23.47,0.3257,0.1816,0.6782,0.0,0.005,9.75,21.8,23.73,7.09,4.4328,1.6904,161.82,0.0,bio,20260408_175345_a0.jpg
109.9,23.47,0.325,0.1818,0.6777,0.0,0.0052,9.75,21.79,23.73,7.47,4.4328,1.6907,161.78,0.0,bio,20260408_175345_a1.jpg
109.93,22.87,0.3146,0.1786,0.6843,0.0,0.0031,5.29,19.51,22.92,5.48,4.3699,0.621,162.15,0.0,bio,20260408_175345_a10.jpg
105.39,23.33,0.3249,0.1823,0.0367,0.0,0.0076,9.77,22.0,23.58,7.05,4.398,1.6808,161.51,0.0,bio,20260408_175345_a11.jpg
109.91,23.47,0.0,0.0,0.0,0.0,0.0048,9.75,21.8,23.73,7.09,4.4312,1.6904,0.0,0.0,bio,20260408_175345_a12.jpg
99.1,23.26,0.6319,0.1487,1.0,0.0,0.0198,8.98,19.82,23.49,7.94,4.4214,1.6218,1275.12,0.0,bio,20260408_175345_a13.jpg
109.9,23.46,0.3252,0.1819,0.6773,0.0,0.0051,9.69,21.76,23.72,7.42,4.4341,1.6782,162.01,0.0,bio,20260408_175345_a2.jpg
109.9,23.47,0.325,0.1818,0.6777,0.0,0.0052,9.75,21.79,23.73,7.12,4.4328,1.6907,161.78,0.0,bio,20260408_175345_a3.jpg
92.23,45.85,0.357,0.2606,0.5825,0.0,0.1719,11.16,32.01,46.37,21.08,4.4472,1.6288,128.94,0.0,bio,20260408_175345_a4.jpg
154.07,33.01,0.3267,0.1822,0.7105,0.0013,0.0002,14.07,30.7,33.37,10.2,4.926,2.0708,319.54,0.0,bio,20260408_175345_a5.jpg
49.04,10.58,0.3257,0.1809,0.4967,0.0,0.1991,4.24,9.62,10.66,13.93,3.3124,0.8921,32.86,0.0,bio,20260408_175345_a6.jpg
109.49,35.16,0.4835,0.278,0.7085,0.0,0.054,13.41,25.54,35.54,10.17,5.0144,2.1286,353.47,0.0,bio,20260408_175345_a7.jpg
109.61,23.65,0.3625,0.1741,0.7543,0.0,0.0064,8.98,21.38,23.87,6.2,4.4756,1.558,228.83,0.0,bio,20260408_175345_a8.jpg
109.46,24.45,0.3295,0.1839,0.676,0.0,0.0077,26.47,38.01,26.19,12.06,4.5531,2.8665,161.93,0.0,bio,20260408_175345_a9.jpg
83.87,31.47,0.7004,0.3381,0.2416,0.0007,0.0948,27.91,46.35,34.0,22.2,4.9788,2.855,1340.67,0.0,bio,20260408_175357_a0.jpg
83.87,31.48,0.7007,0.3382,0.2398,0.0007,0.094,27.92,46.37,34.0,19.77,4.9799,2.8568,1341.27,0.0,bio,20260408_175357_a1.jpg
83.67,27.72,0.6947,0.3401,0.2349,0.0,0.0748,8.78,17.13,28.15,13.32,4.771,1.7021,1359.61,0.0,bio,20260408_175357_a10.jpg
111.71,36.33,0.6967,0.3368,0.6564,0.0,0.0193,30.13,47.29,38.35,19.78,5.1656,2.9668,1332.38,0.0,bio,20260408_175357_a11.jpg
83.64,31.65,0.0,0.0,0.0,0.0007,0.0934,28.59,46.69,34.24,22.53,4.9835,2.8995,0.0,0.0,bio,20260408_175357_a12.jpg
101.99,37.18,0.6885,0.1883,0.3366,0.006,0.0316,33.52,52.79,40.19,24.89,5.2201,3.0352,557.33,0.0006,bio,20260408_175357_a13.jpg
83.87,31.46,0.7003,0.3383,0.2391,0.0006,0.0927,28.0,46.4,33.96,19.63,4.9798,2.8633,1340.15,0.0,bio,20260408_175357_a2.jpg
83.87,31.48,0.7007,0.3382,0.2398,0.0007,0.094,27.92,46.37,34.0,22.27,4.9799,2.8568,1341.27,0.0,bio,20260408_175357_a3.jpg
75.6,39.62,0.7015,0.3411,0.2415,0.001,0.1942,28.56,51.19,42.07,26.28,5.0353,2.7371,894.44,0.0,bio,20260408_175357_a4.jpg
108.24,40.4,0.7012,0.3389,0.2644,0.0104,0.03,35.14,54.95,43.42,26.23,5.3414,3.0636,2168.81,0.0023,bio,20260408_175357_a5.jpg
57.49,21.72,0.7037,0.3366,0.1843,0.0,0.2299,19.1,34.34,23.4,19.07,4.4454,2.5067,637.69,0.0,bio,20260408_175357_a6.jpg
89.74,44.13,0.7578,0.3152,0.2736,0.0077,0.1594,34.65,56.37,47.28,28.87,5.4358,3.0104,1998.76,0.0018,bio,20260408_175357_a7.jpg
90.5,32.2,0.639,0.3514,0.3489,0.001,0.0674,25.11,43.11,34.2,21.63,5.0368,2.7704,938.04,0.0,bio,20260408_175357_a8.jpg
84.15,33.05,0.6885,0.3259,0.234,0.0011,0.098,47.6,68.29,38.6,27.07,5.0748,3.2573,1237.21,0.0,bio,20260408_175357_a9.jpg
90.89,28.76,0.7395,0.3066,0.1854,0.0009,0.037,27.74,43.73,31.24,19.14,4.8717,2.8833,1894.84,0.0,bio,20260408_175400_a0.jpg
90.89,28.76,0.7397,0.3066,0.1864,0.0009,0.037,27.74,43.73,31.24,19.63,4.8722,2.8837,1894.92,0.0,bio,20260408_175400_a1.jpg
90.73,23.7,0.7288,0.308,0.1747,0.0,0.0165,7.47,17.2,24.05,10.02,4.5992,1.4476,1911.52,0.0,bio,20260408_175400_a10.jpg
122.89,32.41,0.7364,0.3067,0.7392,0.0,0.0229,30.19,46.27,34.66,17.77,4.9769,2.9929,1883.77,0.0,bio,20260408_175400_a11.jpg
